Sample in Buffer,Sample in Window,TRIGGER,receiver_0[31:0],ila_data[325:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,gtwiz_reset_all_int,gtwiz_reset_rx_done_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtpowergood_int[3:0],rx8b10ben_int[3:0],rxlpmen_int[3:0],rxcommadeten_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],tx8b10ben_int[3:0],txpmaresetdone_int[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
888,888,0,8769bc3c,0083ffc03fffffffb0876cbc3c876cbc3c876cbc3c876cbc3c8769bc3c8769bc3c4181a3348769bc3c,4181a334,8769bc3c,8769bc3c,876cbc3c,876cbc3c,876cbc3c,876cbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
889,889,0,876abc3c,0083ffc03ffffffea0876dbc3c876dbc3c876dbc3c876dbc3c876abc3c876abc3c0181a33f876abc3c,0181a33f,876abc3c,876abc3c,876dbc3c,876dbc3c,876dbc3c,876dbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
890,890,0,876bbc3c,0083ffc03ffffffea0876ebc3c876ebc3c876ebc3c876ebc3c876bbc3c876bbc3c4181a325876bbc3c,4181a325,876bbc3c,876bbc3c,876ebc3c,876ebc3c,876ebc3c,876ebc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
891,891,0,876cbc3c,0083ffc03fffffffa0876fbc3c876fbc3c876fbc3c876fbc3c876cbc3c876cbc3c0181a330876cbc3c,0181a330,876cbc3c,876cbc3c,876fbc3c,876fbc3c,876fbc3c,876fbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
892,892,0,876dbc3c,0083ffc03fffffffb08770bc3c8770bc3c8770bc3c8770bc3c876dbc3c876dbc3c4181a326876dbc3c,4181a326,876dbc3c,876dbc3c,8770bc3c,8770bc3c,8770bc3c,8770bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
893,893,0,876ebc3c,0083ffc03fffffffb08771bc3c8771bc3c8771bc3c8771bc3c876ebc3c876ebc3c01811cc7876ebc3c,01811cc7,876ebc3c,876ebc3c,8771bc3c,8771bc3c,8771bc3c,8771bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
894,894,0,876fbc3c,0083ffc03ffffffea08772bc3c8772bc3c8772bc3c8772bc3c876fbc3c876fbc3c4181a33d876fbc3c,4181a33d,876fbc3c,876fbc3c,8772bc3c,8772bc3c,8772bc3c,8772bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
895,895,0,8770bc3c,0083ffc03ffffffea08773bc3c8773bc3c8773bc3c8773bc3c8770bc3c8770bc3c4181a33b8770bc3c,4181a33b,8770bc3c,8770bc3c,8773bc3c,8773bc3c,8773bc3c,8773bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
896,896,0,8771bc3c,0083ffc03fffffffa08774bc3c8774bc3c8774bc3c8774bc3c8771bc3c8771bc3c41811cc88771bc3c,41811cc8,8771bc3c,8771bc3c,8774bc3c,8774bc3c,8774bc3c,8774bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
897,897,0,8772bc3c,0083ffc03fffffffb08775bc3c8775bc3c8775bc3c8775bc3c8772bc3c8772bc3c01811cd98772bc3c,01811cd9,8772bc3c,8772bc3c,8775bc3c,8775bc3c,8775bc3c,8775bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
898,898,0,8773bc3c,0083ffc03fffffffb08776bc3c8776bc3c8776bc3c8776bc3c8773bc3c8773bc3c4181a3298773bc3c,4181a329,8773bc3c,8773bc3c,8776bc3c,8776bc3c,8776bc3c,8776bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
899,899,0,8774bc3c,0083ffc03ffffffea08777bc3c8777bc3c8777bc3c8777bc3c8774bc3c8774bc3c0181a32f8774bc3c,0181a32f,8774bc3c,8774bc3c,8777bc3c,8777bc3c,8777bc3c,8777bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
900,900,0,8775bc3c,0083ffc03ffffffea08778bc3c8778bc3c8778bc3c8778bc3c8775bc3c8775bc3c4181a32a8775bc3c,4181a32a,8775bc3c,8775bc3c,8778bc3c,8778bc3c,8778bc3c,8778bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
901,901,0,8776bc3c,0083ffc03fffffffa08779bc3c8779bc3c8779bc3c8779bc3c8776bc3c8776bc3c0181a3248776bc3c,0181a324,8776bc3c,8776bc3c,8779bc3c,8779bc3c,8779bc3c,8779bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
902,902,0,8777bc3c,0083ffc03fffffffb0877abc3c877abc3c877abc3c877abc3c8777bc3c8777bc3c0181a3348777bc3c,0181a334,8777bc3c,8777bc3c,877abc3c,877abc3c,877abc3c,877abc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
903,903,0,8778bc3c,0083ffc03fffffffb0877bbc3c877bbc3c877bbc3c877bbc3c8778bc3c8778bc3c0181a3268778bc3c,0181a326,8778bc3c,8778bc3c,877bbc3c,877bbc3c,877bbc3c,877bbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
904,904,0,8779bc3c,0083ffc03ffffffea0877cbc3c877cbc3c877cbc3c877cbc3c8779bc3c8779bc3c41811cd88779bc3c,41811cd8,8779bc3c,8779bc3c,877cbc3c,877cbc3c,877cbc3c,877cbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
905,905,0,877abc3c,0083ffc03ffffffea0877dbc3c877dbc3c877dbc3c877dbc3c877abc3c877abc3c01811ccd877abc3c,01811ccd,877abc3c,877abc3c,877dbc3c,877dbc3c,877dbc3c,877dbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
906,906,0,877bbc3c,0083ffc03fffffffa0877ebc3c877ebc3c877ebc3c877ebc3c877bbc3c877bbc3c0181a332877bbc3c,0181a332,877bbc3c,877bbc3c,877ebc3c,877ebc3c,877ebc3c,877ebc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
907,907,0,877cbc3c,0083ffc03fffffffb0877fbc3c877fbc3c877fbc3c877fbc3c877cbc3c877cbc3c0181a321877cbc3c,0181a321,877cbc3c,877cbc3c,877fbc3c,877fbc3c,877fbc3c,877fbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
908,908,0,877dbc3c,0083ffc03fffffffb08780bc3c8780bc3c8780bc3c8780bc3c877dbc3c877dbc3c0181a331877dbc3c,0181a331,877dbc3c,877dbc3c,8780bc3c,8780bc3c,8780bc3c,8780bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
909,909,0,877ebc3c,0083ffc03ffffffea08781bc3c8781bc3c8781bc3c8781bc3c877ebc3c877ebc3c4181a370877ebc3c,4181a370,877ebc3c,877ebc3c,8781bc3c,8781bc3c,8781bc3c,8781bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
910,910,0,877fbc3c,0083ffc03ffffffea08782bc3c8782bc3c8782bc3c8782bc3c877fbc3c877fbc3c0181a325877fbc3c,0181a325,877fbc3c,877fbc3c,8782bc3c,8782bc3c,8782bc3c,8782bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
911,911,0,8780bc3c,0083ffc03fffffffa08783bc3c8783bc3c8783bc3c8783bc3c8780bc3c8780bc3c41811ca38780bc3c,41811ca3,8780bc3c,8780bc3c,8783bc3c,8783bc3c,8783bc3c,8783bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
912,912,0,8781bc3c,0083ffc03fffffffb08784bc3c8784bc3c8784bc3c8784bc3c8781bc3c8781bc3c01811cb78781bc3c,01811cb7,8781bc3c,8781bc3c,8784bc3c,8784bc3c,8784bc3c,8784bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
913,913,0,8782bc3c,0083ffc03fffffffb08785bc3c8785bc3c8785bc3c8785bc3c8782bc3c8782bc3c0181a3568782bc3c,0181a356,8782bc3c,8782bc3c,8785bc3c,8785bc3c,8785bc3c,8785bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
914,914,0,8783bc3c,0083ffc03ffffffea08786bc3c8786bc3c8786bc3c8786bc3c8783bc3c8783bc3c41811cb18783bc3c,41811cb1,8783bc3c,8783bc3c,8786bc3c,8786bc3c,8786bc3c,8786bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
915,915,0,8784bc3c,0083ffc03ffffffea08787bc3c8787bc3c8787bc3c8787bc3c8784bc3c8784bc3c0181a3558784bc3c,0181a355,8784bc3c,8784bc3c,8787bc3c,8787bc3c,8787bc3c,8787bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
916,916,0,8785bc3c,0083ffc03fffffffa08788bc3c8788bc3c8788bc3c8788bc3c8785bc3c8785bc3c41811cb28785bc3c,41811cb2,8785bc3c,8785bc3c,8788bc3c,8788bc3c,8788bc3c,8788bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
917,917,0,8786bc3c,0083ffc03fffffffb08789bc3c8789bc3c8789bc3c8789bc3c8786bc3c8786bc3c01811cb88786bc3c,01811cb8,8786bc3c,8786bc3c,8789bc3c,8789bc3c,8789bc3c,8789bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
918,918,0,8787bc3c,0083ffc03fffffffb0878abc3c878abc3c878abc3c878abc3c8787bc3c8787bc3c41811ca38787bc3c,41811ca3,8787bc3c,8787bc3c,878abc3c,878abc3c,878abc3c,878abc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
919,919,0,8788bc3c,0083ffc03ffffffea0878bbc3c878bbc3c878bbc3c878bbc3c8788bc3c8788bc3c0181a3538788bc3c,0181a353,8788bc3c,8788bc3c,878bbc3c,878bbc3c,878bbc3c,878bbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
920,920,0,8789bc3c,0083ffc03ffffffea0878cbc3c878cbc3c878cbc3c878cbc3c8789bc3c8789bc3c41811cb48789bc3c,41811cb4,8789bc3c,8789bc3c,878cbc3c,878cbc3c,878cbc3c,878cbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
921,921,0,878abc3c,0083ffc03fffffffa0878dbc3c878dbc3c878dbc3c878dbc3c878abc3c878abc3c01811cbf878abc3c,01811cbf,878abc3c,878abc3c,878dbc3c,878dbc3c,878dbc3c,878dbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
922,922,0,878bbc3c,0083ffc03fffffffb0878ebc3c878ebc3c878ebc3c878ebc3c878bbc3c878bbc3c41811ca5878bbc3c,41811ca5,878bbc3c,878bbc3c,878ebc3c,878ebc3c,878ebc3c,878ebc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
923,923,0,878cbc3c,0083ffc03fffffffb0878fbc3c878fbc3c878fbc3c878fbc3c878cbc3c878cbc3c01811cb0878cbc3c,01811cb0,878cbc3c,878cbc3c,878fbc3c,878fbc3c,878fbc3c,878fbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
924,924,0,878dbc3c,0083ffc03ffffffea08790bc3c8790bc3c8790bc3c8790bc3c878dbc3c878dbc3c41811ca6878dbc3c,41811ca6,878dbc3c,878dbc3c,8790bc3c,8790bc3c,8790bc3c,8790bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
925,925,0,878ebc3c,0083ffc03ffffffea08791bc3c8791bc3c8791bc3c8791bc3c878ebc3c878ebc3c01811ca8878ebc3c,01811ca8,878ebc3c,878ebc3c,8791bc3c,8791bc3c,8791bc3c,8791bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
926,926,0,878fbc3c,0083ffc03fffffffa08792bc3c8792bc3c8792bc3c8792bc3c878fbc3c878fbc3c4181a35d878fbc3c,4181a35d,878fbc3c,878fbc3c,8792bc3c,8792bc3c,8792bc3c,8792bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
927,927,0,8790bc3c,0083ffc03fffffffb08793bc3c8793bc3c8793bc3c8793bc3c8790bc3c8790bc3c4181a35b8790bc3c,4181a35b,8790bc3c,8790bc3c,8793bc3c,8793bc3c,8793bc3c,8793bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
928,928,0,8791bc3c,0083ffc03fffffffb08794bc3c8794bc3c8794bc3c8794bc3c8791bc3c8791bc3c4181a3488791bc3c,4181a348,8791bc3c,8791bc3c,8794bc3c,8794bc3c,8794bc3c,8794bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
929,929,0,8792bc3c,0083ffc03ffffffea08795bc3c8795bc3c8795bc3c8795bc3c8792bc3c8792bc3c0181a3598792bc3c,0181a359,8792bc3c,8792bc3c,8795bc3c,8795bc3c,8795bc3c,8795bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
930,930,0,8793bc3c,0083ffc03ffffffea08796bc3c8796bc3c8796bc3c8796bc3c8793bc3c8793bc3c4181a3508793bc3c,4181a350,8793bc3c,8793bc3c,8796bc3c,8796bc3c,8796bc3c,8796bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
931,931,0,8794bc3c,0083ffc03fffffffa08797bc3c8797bc3c8797bc3c8797bc3c8794bc3c8794bc3c0181a35a8794bc3c,0181a35a,8794bc3c,8794bc3c,8797bc3c,8797bc3c,8797bc3c,8797bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
932,932,0,8795bc3c,0083ffc03fffffffb08798bc3c8798bc3c8798bc3c8798bc3c8795bc3c8795bc3c4181a35f8795bc3c,4181a35f,8795bc3c,8795bc3c,8798bc3c,8798bc3c,8798bc3c,8798bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
933,933,0,8796bc3c,0083ffc03fffffffb08799bc3c8799bc3c8799bc3c8799bc3c8796bc3c8796bc3c0181a34b8796bc3c,0181a34b,8796bc3c,8796bc3c,8799bc3c,8799bc3c,8799bc3c,8799bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
934,934,0,8797bc3c,0083ffc03ffffffea0879abc3c879abc3c879abc3c879abc3c8797bc3c8797bc3c41811cb48797bc3c,41811cb4,8797bc3c,8797bc3c,879abc3c,879abc3c,879abc3c,879abc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
935,935,0,8798bc3c,0083ffc03ffffffea0879bbc3c879bbc3c879bbc3c879bbc3c8798bc3c8798bc3c41811ca68798bc3c,41811ca6,8798bc3c,8798bc3c,879bbc3c,879bbc3c,879bbc3c,879bbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
936,936,0,8799bc3c,0083ffc03fffffffa0879cbc3c879cbc3c879cbc3c879cbc3c8799bc3c8799bc3c4181a3588799bc3c,4181a358,8799bc3c,8799bc3c,879cbc3c,879cbc3c,879cbc3c,879cbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
937,937,0,879abc3c,0083ffc03fffffffb0879dbc3c879dbc3c879dbc3c879dbc3c879abc3c879abc3c0181a34d879abc3c,0181a34d,879abc3c,879abc3c,879dbc3c,879dbc3c,879dbc3c,879dbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
938,938,0,879bbc3c,0083ffc03fffffffb0879ebc3c879ebc3c879ebc3c879ebc3c879bbc3c879bbc3c41811cb2879bbc3c,41811cb2,879bbc3c,879bbc3c,879ebc3c,879ebc3c,879ebc3c,879ebc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
939,939,0,879cbc3c,0083ffc03ffffffea0879fbc3c879fbc3c879fbc3c879fbc3c879cbc3c879cbc3c0181a34e879cbc3c,0181a34e,879cbc3c,879cbc3c,879fbc3c,879fbc3c,879fbc3c,879fbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
940,940,0,879dbc3c,0083ffc03ffffffea087a0bc3c87a0bc3c87a0bc3c87a0bc3c879dbc3c879dbc3c41811cb1879dbc3c,41811cb1,879dbc3c,879dbc3c,87a0bc3c,87a0bc3c,87a0bc3c,87a0bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
941,941,0,879ebc3c,0083ffc03fffffffa087a1bc3c87a1bc3c87a1bc3c87a1bc3c879ebc3c879ebc3c01811c70879ebc3c,01811c70,879ebc3c,879ebc3c,87a1bc3c,87a1bc3c,87a1bc3c,87a1bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
942,942,0,879fbc3c,0083ffc03fffffffb087a2bc3c87a2bc3c87a2bc3c87a2bc3c879fbc3c879fbc3c41811ca5879fbc3c,41811ca5,879fbc3c,879fbc3c,87a2bc3c,87a2bc3c,87a2bc3c,87a2bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
943,943,0,87a0bc3c,0083ffc03fffffffb087a3bc3c87a3bc3c87a3bc3c87a3bc3c87a0bc3c87a0bc3c41811c1c87a0bc3c,41811c1c,87a0bc3c,87a0bc3c,87a3bc3c,87a3bc3c,87a3bc3c,87a3bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
944,944,0,87a1bc3c,0083ffc03ffffffea087a4bc3c87a4bc3c87a4bc3c87a4bc3c87a1bc3c87a1bc3c01811cb787a1bc3c,01811cb7,87a1bc3c,87a1bc3c,87a4bc3c,87a4bc3c,87a4bc3c,87a4bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
945,945,0,87a2bc3c,0083ffc03ffffffea087a5bc3c87a5bc3c87a5bc3c87a5bc3c87a2bc3c87a2bc3c41811c1087a2bc3c,41811c10,87a2bc3c,87a2bc3c,87a5bc3c,87a5bc3c,87a5bc3c,87a5bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
946,946,0,87a3bc3c,0083ffc03fffffffa087a6bc3c87a6bc3c87a6bc3c87a6bc3c87a3bc3c87a3bc3c4181a35187a3bc3c,4181a351,87a3bc3c,87a3bc3c,87a6bc3c,87a6bc3c,87a6bc3c,87a6bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
947,947,0,87a4bc3c,0083ffc03fffffffb087a7bc3c87a7bc3c87a7bc3c87a7bc3c87a4bc3c87a4bc3c0181a34a87a4bc3c,0181a34a,87a4bc3c,87a4bc3c,87a7bc3c,87a7bc3c,87a7bc3c,87a7bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
948,948,0,87a5bc3c,0083ffc03fffffffb087a8bc3c87a8bc3c87a8bc3c87a8bc3c87a5bc3c87a5bc3c41811c1287a5bc3c,41811c12,87a5bc3c,87a5bc3c,87a8bc3c,87a8bc3c,87a8bc3c,87a8bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
949,949,0,87a6bc3c,0083ffc03ffffffea087a9bc3c87a9bc3c87a9bc3c87a9bc3c87a6bc3c87a6bc3c01811c1887a6bc3c,01811c18,87a6bc3c,87a6bc3c,87a9bc3c,87a9bc3c,87a9bc3c,87a9bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
950,950,0,87a7bc3c,0083ffc03ffffffea087aabc3c87aabc3c87aabc3c87aabc3c87a7bc3c87a7bc3c41811c1c87a7bc3c,41811c1c,87a7bc3c,87a7bc3c,87aabc3c,87aabc3c,87aabc3c,87aabc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
951,951,0,87a8bc3c,0083ffc03fffffffa087abbc3c87abbc3c87abbc3c87abbc3c87a8bc3c87a8bc3c0181a34c87a8bc3c,0181a34c,87a8bc3c,87a8bc3c,87abbc3c,87abbc3c,87abbc3c,87abbc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
952,952,0,87a9bc3c,0083ffc03fffffffb087acbc3c87acbc3c87acbc3c87acbc3c87a9bc3c87a9bc3c4181a35487a9bc3c,4181a354,87a9bc3c,87a9bc3c,87acbc3c,87acbc3c,87acbc3c,87acbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
953,953,0,87aabc3c,0083ffc03fffffffb087adbc3c87adbc3c87adbc3c87adbc3c87aabc3c87aabc3c01811c1f87aabc3c,01811c1f,87aabc3c,87aabc3c,87adbc3c,87adbc3c,87adbc3c,87adbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
954,954,0,87abbc3c,0083ffc03ffffffea087aebc3c87aebc3c87aebc3c87aebc3c87abbc3c87abbc3c41811c0587abbc3c,41811c05,87abbc3c,87abbc3c,87aebc3c,87aebc3c,87aebc3c,87aebc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
955,955,0,87acbc3c,0083ffc03ffffffea087afbc3c87afbc3c87afbc3c87afbc3c87acbc3c87acbc3c01811c1087acbc3c,01811c10,87acbc3c,87acbc3c,87afbc3c,87afbc3c,87afbc3c,87afbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
956,956,0,87adbc3c,0083ffc03fffffffa087b0bc3c87b0bc3c87b0bc3c87b0bc3c87adbc3c87adbc3c41811c0687adbc3c,41811c06,87adbc3c,87adbc3c,87b0bc3c,87b0bc3c,87b0bc3c,87b0bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
957,957,0,87aebc3c,0083ffc03fffffffb087b1bc3c87b1bc3c87b1bc3c87b1bc3c87aebc3c87aebc3c01811c0887aebc3c,01811c08,87aebc3c,87aebc3c,87b1bc3c,87b1bc3c,87b1bc3c,87b1bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
958,958,0,87afbc3c,0083ffc03fffffffb087b2bc3c87b2bc3c87b2bc3c87b2bc3c87afbc3c87afbc3c01811cbd87afbc3c,01811cbd,87afbc3c,87afbc3c,87b2bc3c,87b2bc3c,87b2bc3c,87b2bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
959,959,0,87b0bc3c,0083ffc03ffffffea087b3bc3c87b3bc3c87b3bc3c87b3bc3c87b0bc3c87b0bc3c01811cbb87b0bc3c,01811cbb,87b0bc3c,87b0bc3c,87b3bc3c,87b3bc3c,87b3bc3c,87b3bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
960,960,0,87b1bc3c,0083ffc03ffffffea087b4bc3c87b4bc3c87b4bc3c87b4bc3c87b1bc3c87b1bc3c4181a34787b1bc3c,4181a347,87b1bc3c,87b1bc3c,87b4bc3c,87b4bc3c,87b4bc3c,87b4bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
961,961,0,87b2bc3c,0083ffc03fffffffa087b5bc3c87b5bc3c87b5bc3c87b5bc3c87b2bc3c87b2bc3c0181a34087b2bc3c,0181a340,87b2bc3c,87b2bc3c,87b5bc3c,87b5bc3c,87b5bc3c,87b5bc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
962,962,0,87b3bc3c,0083ffc03fffffffb087b6bc3c87b6bc3c87b6bc3c87b6bc3c87b3bc3c87b3bc3c4181a34987b3bc3c,4181a349,87b3bc3c,87b3bc3c,87b6bc3c,87b6bc3c,87b6bc3c,87b6bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
963,963,0,87b4bc3c,0083ffc03fffffffb087b7bc3c87b7bc3c87b7bc3c87b7bc3c87b4bc3c87b4bc3c01811c0f87b4bc3c,01811c0f,87b4bc3c,87b4bc3c,87b7bc3c,87b7bc3c,87b7bc3c,87b7bc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
964,964,0,87b5bc3c,0083ffc03ffffffea087b8bc3c87b8bc3c87b8bc3c87b8bc3c87b5bc3c87b5bc3c41811c0a87b5bc3c,41811c0a,87b5bc3c,87b5bc3c,87b8bc3c,87b8bc3c,87b8bc3c,87b8bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
965,965,0,87b6bc3c,0083ffc03ffffffea087b9bc3c87b9bc3c87b9bc3c87b9bc3c87b6bc3c87b6bc3c01811c0487b6bc3c,01811c04,87b6bc3c,87b6bc3c,87b9bc3c,87b9bc3c,87b9bc3c,87b9bc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
966,966,0,87b7bc3c,0083ffc03fffffffa087babc3c87babc3c87babc3c87babc3c87b7bc3c87b7bc3c0181a35487b7bc3c,0181a354,87b7bc3c,87b7bc3c,87babc3c,87babc3c,87babc3c,87babc3c,0,0,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
967,967,0,87b8bc3c,0083ffc03fffffffb087bbbc3c87bbbc3c87bbbc3c87bbbc3c87b8bc3c87b8bc3c0181a34687b8bc3c,0181a346,87b8bc3c,87b8bc3c,87bbbc3c,87bbbc3c,87bbbc3c,87bbbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
968,968,0,87b9bc3c,0083ffc03fffffffb087bcbc3c87bcbc3c87bcbc3c87bcbc3c87b9bc3c87b9bc3c41811c0c87b9bc3c,41811c0c,87b9bc3c,87b9bc3c,87bcbc3c,87bcbc3c,87bcbc3c,87bcbc3c,0,1,1,0,1,1,1,f,f,f,f,f,f,f,0,0,f,f,f
969,969,0,87babc3c,0083ffc03ffffffea087bdbc3c87bdbc3c87bdbc3c87bdbc3c87babc3c87babc3c01811c0287babc3c,01811c02,87babc3c,87babc3c,87bdbc3c,87bdbc3c,87bdbc3c,87bdbc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
970,970,0,87bbbc3c,0083ffc03ffffffea087bebc3c87bebc3c87bebc3c87bebc3c87bbbc3c87bbbc3c0181a35287bbbc3c,0181a352,87bbbc3c,87bbbc3c,87bebc3c,87bebc3c,87bebc3c,87bebc3c,0,0,1,0,1,0,1,f,f,f,f,f,f,f,0,0,f,f,f
