Sample in Buffer,Sample in Window,TRIGGER,ila_data[617:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
218,218,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbfcf85b8b6cf8cb936cf8ce9364fcd3836ab715134ab715134ab715134ab715134,ab715134,ab715134,ab715134,ab715134,4fcd3836,cf8ce936,cf8cb936,cf85b8b6,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
219,219,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bf6cf11bb16cf11bb16cf11bb16cf11bb149a4ccd849a4ccd849a4ccd849a4ccd8,49a4ccd8,49a4ccd8,49a4ccd8,49a4ccd8,6cf11bb1,6cf11bb1,6cf11bb1,6cf11bb1,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
220,220,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22af6cdb6d786cdb6d786cdb6d786cdb6d789e018e6d9e018e6d9e018e6d9e018e6d,9e018e6d,9e018e6d,9e018e6d,9e018e6d,6cdb6d78,6cdb6d78,6cdb6d78,6cdb6d78,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
221,221,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e33afe4ccdb06e4ccdb06e4ccdb06e4ccdb06197ede5e197ede5e197ede5e197ede5e,197ede5e,197ede5e,197ede5e,197ede5e,e4ccdb06,e4ccdb06,e4ccdb06,e4ccdb06,f,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
222,222,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbf70ce6ce870ce6ce870ce6ce870ce6ce8e831fc14e831fc14e831fc14e831fc14,e831fc14,e831fc14,e831fc14,e831fc14,70ce6ce8,70ce6ce8,70ce6ce8,70ce6ce8,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
223,223,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbf672c4ab5672c4b35672e5b37e72f4e3503768e5a03768e5a03768e5a03768e5a,03768e5a,03768e5a,03768e5a,03768e5a,e72f4e35,672e5b37,672c4b35,672c4ab5,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
224,224,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bf8383cd628383cd628383cd628383cd62c68f5946c68f5946c68f5946c68f5946,c68f5946,c68f5946,c68f5946,c68f5946,8383cd62,8383cd62,8383cd62,8383cd62,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
225,225,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22af517a59aa517a59aa517a59aa517a59aa27e9d66e27e9d66e27e9d66e27e9d66e,27e9d66e,27e9d66e,27e9d66e,27e9d66e,517a59aa,517a59aa,517a59aa,517a59aa,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
226,226,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf9dfbf3169dfbf3169dfbf3169dfbf3165fad9f875fad9f875fad9f875fad9f87,5fad9f87,5fad9f87,5fad9f87,5fad9f87,9dfbf316,9dfbf316,9dfbf316,9dfbf316,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
227,227,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbfd2bfbd49d2bfbd49d2bfbd49d2bfbd49ae73bba4ae73bba4ae73bba4ae73bba4,ae73bba4,ae73bba4,ae73bba4,ae73bba4,d2bfbd49,d2bfbd49,d2bfbd49,d2bfbd49,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
228,228,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbf743442a164344a2174365a21f436c225f5aba052f5aba052f5aba052f5aba052,f5aba052,f5aba052,f5aba052,f5aba052,f436c225,74365a21,64344a21,743442a1,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
229,229,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bfa93d5170a93d5170a93d5170a93d5170167ac18c167ac18c167ac18c167ac18c,167ac18c,167ac18c,167ac18c,167ac18c,a93d5170,a93d5170,a93d5170,a93d5170,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
230,230,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22af0ea440fe0ea440fe0ea440fe0ea440febb4cb61fbb4cb61fbb4cb61fbb4cb61f,bb4cb61f,bb4cb61f,bb4cb61f,bb4cb61f,0ea440fe,0ea440fe,0ea440fe,0ea440fe,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
231,231,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baff8b6c030f8b6c030f8b6c030f8b6c03057a9dcd857a9dcd857a9dcd857a9dcd8,57a9dcd8,57a9dcd8,57a9dcd8,57a9dcd8,f8b6c030,f8b6c030,f8b6c030,f8b6c030,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
232,232,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbfd728badbd728badbd728badbd728badb90f9da7d90f9da7d90f9da7d90f9da7d,90f9da7d,90f9da7d,90f9da7d,90f9da7d,d728badb,d728badb,d728badb,d728badb,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
233,233,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbfe3e00276f3e02366e3e01b6673e1a66612762877127628771276287712762877,12762877,12762877,12762877,12762877,73e1a666,e3e01b66,f3e02366,e3e00276,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
234,234,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bfac3de186ac3de186ac3de186ac3de186fb0e0094fb0e0094fb0e0094fb0e0094,fb0e0094,fb0e0094,fb0e0094,fb0e0094,ac3de186,ac3de186,ac3de186,ac3de186,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
235,235,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22af3871133a3871133a3871133a3871133a0eccee430eccee430eccee430eccee43,0eccee43,0eccee43,0eccee43,0eccee43,3871133a,3871133a,3871133a,3871133a,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
236,236,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3bafde87e9bdde87e9bdde87e9bdde87e9bd9d84752b9d84752b9d84752b9d84752b,9d84752b,9d84752b,9d84752b,9d84752b,de87e9bd,de87e9bd,de87e9bd,de87e9bd,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
237,237,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbf78750dac78750dac78750dac78750dacff87f9b2ff87f9b2ff87f9b2ff87f9b2,ff87f9b2,ff87f9b2,ff87f9b2,ff87f9b2,78750dac,78750dac,78750dac,78750dac,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
238,238,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbf3b16771e2b16771e3b16671c2b17f71eb231cf64b231cf64b231cf64b231cf64,b231cf64,b231cf64,b231cf64,b231cf64,2b17f71e,3b16671c,2b16771e,3b16771e,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
239,239,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bf86114a8986114a8986114a8986114a89d989ca8bd989ca8bd989ca8bd989ca8b,d989ca8b,d989ca8b,d989ca8b,d989ca8b,86114a89,86114a89,86114a89,86114a89,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
240,240,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22afe8efa0a6e8efa0a6e8efa0a6e8efa0a65385f0275385f0275385f0275385f027,5385f027,5385f027,5385f027,5385f027,e8efa0a6,e8efa0a6,e8efa0a6,e8efa0a6,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
241,241,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3bafbc11c5f9bc11c5f9bc11c5f9bc11c5f922a922e122a922e122a922e122a922e1,22a922e1,22a922e1,22a922e1,22a922e1,bc11c5f9,bc11c5f9,bc11c5f9,bc11c5f9,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
242,242,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbfc975ef66c975ef66c975ef66c975ef66225caa7c225caa7c225caa7c225caa7c,225caa7c,225caa7c,225caa7c,225caa7c,c975ef66,c975ef66,c975ef66,c975ef66,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
243,243,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbf50304e4350304f4350305f4350304f43a19f8889a19f8889a19f8889a19f8889,a19f8889,a19f8889,a19f8889,a19f8889,50304f43,50305f43,50304f43,50304e43,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
244,244,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bf274b131a274b131a274b131a274b131ad977a344d977a344d977a344d977a344,d977a344,d977a344,d977a344,d977a344,274b131a,274b131a,274b131a,274b131a,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
245,245,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22afe2f673afe2f673afe2f673afe2f673af18f5dc3518f5dc3518f5dc3518f5dc35,18f5dc35,18f5dc35,18f5dc35,18f5dc35,e2f673af,e2f673af,e2f673af,e2f673af,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
246,246,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf4db6a89e4db6a89e4db6a89e4db6a89e4bed46054bed46054bed46054bed4605,4bed4605,4bed4605,4bed4605,4bed4605,4db6a89e,4db6a89e,4db6a89e,4db6a89e,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
247,247,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbf0b4d886e0b4d886e0b4d886e0b4d886eec039a24ec039a24ec039a24ec039a24,ec039a24,ec039a24,ec039a24,ec039a24,0b4d886e,0b4d886e,0b4d886e,0b4d886e,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
248,248,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fabbf8a9e8d1d9a9e8c0d8a9e940d9a9f8d0d374da50a374da50a374da50a374da50a,374da50a,374da50a,374da50a,374da50a,9a9f8d0d,8a9e940d,9a9e8c0d,8a9e8d1d,f,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
249,249,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582ea2bf6d7c304a6d7c304a6d7c304a6d7c304a92e5457092e5457092e5457092e54570,92e54570,92e54570,92e54570,92e54570,6d7c304a,6d7c304a,6d7c304a,6d7c304a,f,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
250,250,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e22af0e04a7110e04a7110e04a7110e04a71150ce13aa50ce13aa50ce13aa50ce13aa,50ce13aa,50ce13aa,50ce13aa,50ce13aa,0e04a711,0e04a711,0e04a711,0e04a711,f,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
251,251,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf61ec1d5e61ec1d5e61ec1d5e61ec1d5e3d3b26fc3d3b26fc3d3b26fc3d3b26fc,3d3b26fc,3d3b26fc,3d3b26fc,3d3b26fc,61ec1d5e,61ec1d5e,61ec1d5e,61ec1d5e,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
252,252,0,000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fbbbf6389236763892367638923676389236713731a3713731a3713731a3713731a37,13731a37,13731a37,13731a37,13731a37,63892367,63892367,63892367,63892367,f,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000000000,0000,0000,0000,0000
